January, Category5, 769
November, Category0, 295
January, Category1, 701
November, Category2, 513
September, Category9, 883
December, Category8, 519
March, Category1, 938
July, Category5, 398
December, Category0, 292
May, Category3, 577
July, Category5, 333
April, Category0, 701
May, Category5, 309
July, Category0, 142
July, Category8, 449
March, Category1, 181
December, Category8, 80
September, Category5, 523
February, Category2, 96
August, Category3, 482
November, Category0, 25
October, Category2, 146
February, Category2, 459
May, Category7, 736
August, Category9, 113
April, Category9, 371
August, Category4, 407
October, Category8, 356
August, Category6, 788
January, Category6, 314
November, Category2, 361
July, Category8, 463
September, Category6, 820
May, Category9, 89
February, Category3, 676
January, Category2, 574
March, Category1, 685
January, Category8, 585
November, Category2, 305
January, Category3, 376
August, Category6, 131
March, Category4, 396
December, Category7, 86
June, Category8, 518
November, Category6, 841
June, Category5, 773
November, Category9, 258
July, Category9, 641
December, Category3, 923
April, Category9, 860
June, Category9, 552
April, Category9, 872
September, Category9, 606
May, Category3, 308
March, Category9, 82
July, Category0, 233
October, Category9, 335
October, Category1, 38
November, Category4, 457
January, Category2, 513
December, Category6, 618
February, Category6, 747
August, Category3, 250
May, Category9, 662
February, Category3, 333
November, Category7, 6
March, Category4, 803
October, Category5, 788
June, Category9, 20
January, Category3, 943
April, Category8, 574
October, Category3, 126
March, Category0, 213
July, Category9, 750
October, Category2, 373
February, Category6, 295
August, Category8, 943
October, Category9, 751
December, Category8, 727
February, Category6, 824
April, Category3, 367
June, Category8, 826
December, Category6, 611
July, Category1, 812
October, Category5, 620
July, Category4, 774
October, Category4, 715
December, Category2, 370
August, Category3, 45
May, Category1, 406
October, Category1, 667
June, Category3, 578
October, Category2, 591
March, Category6, 108
September, Category3, 498
April, Category5, 531
April, Category0, 699
August, Category5, 964
June, Category6, 240
February, Category0, 572
September, Category4, 239
July, Category9, 811
October, Category4, 657
April, Category6, 296
February, Category1, 412
March, Category8, 217
August, Category4, 281
October, Category3, 822
February, Category4, 656
June, Category0, 236
August, Category4, 761
October, Category1, 810
February, Category5, 645
December, Category0, 230
February, Category8, 97
May, Category2, 813
December, Category6, 907
July, Category1, 993
November, Category0, 206
June, Category6, 700
April, Category5, 338
January, Category9, 89
January, Category3, 174
April, Category0, 519
July, Category0, 618
April, Category2, 170
June, Category9, 402
February, Category0, 135
August, Category6, 454
January, Category1, 892
July, Category7, 476
December, Category6, 228
November, Category1, 599
November, Category6, 99
July, Category5, 34
April, Category8, 271
November, Category1, 349
October, Category1, 147
March, Category7, 226
November, Category6, 245
March, Category0, 620
July, Category2, 619
July, Category3, 974
January, Category1, 413
September, Category2, 133
October, Category0, 192
September, Category4, 394
February, Category3, 204
October, Category6, 834
January, Category8, 573
January, Category4, 507
October, Category0, 741
December, Category9, 526
March, Category5, 248
September, Category6, 139
February, Category9, 422
January, Category8, 604
October, Category4, 408
October, Category2, 363
December, Category3, 272
April, Category8, 888
January, Category7, 334
March, Category3, 24
September, Category4, 879
June, Category8, 883
May, Category2, 113
December, Category3, 129
October, Category6, 474
November, Category0, 795
January, Category6, 741
November, Category2, 112
April, Category2, 596
January, Category6, 610
December, Category3, 149
February, Category0, 856
December, Category0, 651
August, Category9, 494
October, Category2, 840
April, Category3, 374
October, Category2, 432
December, Category4, 137
October, Category3, 585
April, Category3, 979
November, Category4, 752
March, Category2, 138
February, Category6, 819
October, Category4, 976
May, Category3, 497
October, Category6, 821
April, Category0, 917
October, Category2, 419
October, Category9, 480
January, Category2, 734
December, Category3, 73
October, Category6, 650
June, Category7, 834
May, Category3, 12
February, Category3, 155
December, Category2, 543
January, Category7, 529
June, Category5, 500
June, Category2, 207
November, Category0, 635
November, Category4, 25
February, Category3, 163
January, Category5, 306
April, Category2, 533
February, Category3, 811
September, Category2, 536
June, Category8, 917
September, Category2, 701
August, Category0, 601
June, Category0, 618
May, Category0, 495
February, Category9, 156
March, Category9, 490
September, Category4, 918
July, Category8, 50
March, Category7, 895
May, Category5, 71
January, Category7, 676
February, Category6, 256
January, Category8, 324
August, Category7, 799
December, Category4, 179
July, Category3, 975
March, Category6, 148
April, Category2, 687
December, Category2, 433
May, Category8, 385
September, Category1, 442
November, Category0, 565
May, Category8, 200
April, Category3, 600
July, Category9, 979
February, Category4, 270
September, Category7, 718
October, Category4, 498
October, Category9, 543
January, Category6, 222
November, Category9, 356
January, Category0, 177
December, Category1, 63
May, Category8, 400
August, Category9, 442
October, Category2, 693
December, Category4, 447
December, Category4, 221
June, Category9, 825
April, Category6, 37
May, Category1, 358
October, Category4, 825
September, Category9, 337
January, Category8, 146
August, Category3, 397
May, Category0, 771
July, Category2, 157
April, Category7, 214
November, Category9, 100
June, Category0, 989
March, Category4, 267
July, Category1, 197
November, Category3, 475
October, Category0, 213
October, Category7, 312
July, Category4, 754
April, Category6, 656
October, Category5, 491
February, Category6, 244
December, Category1, 525
August, Category4, 293
December, Category8, 875
February, Category4, 194
April, Category2, 450
October, Category0, 172
June, Category3, 635
October, Category9, 844
October, Category8, 804
May, Category3, 901
November, Category1, 408
October, Category2, 732
July, Category9, 115
August, Category4, 855
March, Category3, 94
December, Category8, 110
August, Category9, 539
February, Category7, 669
March, Category0, 910
August, Category8, 516
January, Category1, 279
September, Category1, 348
July, Category2, 573
October, Category7, 858
October, Category5, 142
November, Category0, 395
July, Category6, 73
July, Category9, 236
April, Category4, 43
June, Category8, 666
July, Category2, 662
December, Category7, 77
October, Category0, 650
May, Category8, 902
February, Category9, 34
June, Category1, 273
September, Category4, 113
November, Category4, 764
August, Category0, 236
August, Category8, 885
March, Category6, 308
October, Category3, 740
April, Category5, 556
May, Category1, 798
August, Category7, 237
November, Category2, 433
October, Category4, 798
May, Category9, 360
July, Category5, 11
April, Category9, 278
December, Category6, 464
January, Category2, 89
October, Category9, 434
June, Category8, 523
October, Category4, 694
January, Category3, 989
December, Category5, 931
September, Category5, 360
June, Category7, 482
June, Category2, 587
June, Category1, 460
April, Category1, 33
January, Category2, 649
January, Category4, 152
April, Category6, 66
February, Category9, 828
August, Category9, 467
July, Category2, 266
October, Category6, 85
February, Category0, 831
October, Category6, 19
June, Category9, 464
April, Category1, 685
October, Category0, 830
March, Category0, 904
March, Category8, 96
January, Category5, 363
February, Category9, 91
May, Category2, 746
December, Category1, 290
February, Category6, 66
October, Category4, 535
January, Category1, 951
August, Category6, 924
February, Category5, 23
September, Category1, 977
April, Category1, 960
April, Category3, 205
January, Category3, 509
December, Category1, 940
March, Category5, 583
September, Category3, 894
May, Category3, 469
March, Category4, 574
December, Category4, 667
April, Category6, 701
November, Category6, 125
June, Category2, 702
October, Category3, 447
January, Category5, 597
July, Category5, 136
December, Category3, 158
July, Category0, 615
August, Category0, 611
June, Category5, 38
July, Category7, 674
August, Category4, 124
April, Category6, 914
August, Category8, 765
October, Category4, 927
January, Category7, 561
January, Category8, 466
October, Category6, 671
November, Category0, 392
February, Category6, 629
July, Category9, 516
January, Category4, 701
November, Category5, 925
January, Category2, 331
December, Category8, 953
July, Category1, 212
May, Category8, 574
January, Category9, 184
March, Category0, 436
October, Category6, 918
November, Category3, 591
July, Category7, 589
